YY-MM-DD,UNIQUE STORM NAME,STATUS OF SYSTEM,LATITUDE,LONGITUDE,WIND SPEED,PRESSURE,SR,YEAR,MONTH,DATE,DDMM,JULIAN,START DATE,END DATE,DURATION,TYPE,DECADE
19730818,BRENDA1973230, TD, 20.5N,  83.7W,30,-999,31364,1973,8,18,8/18,230,19730818,19730822,5,Named,1970
19730825,CHRISTINE1973237, TD, 11.0N,  14.0W,30,-999,31380,1973,8,25,8/25,237,19730825,19730904,80,Named,1970
19730901,DELIA1973244, TD, 20.5N,  86.5W,30,1008,31422,1973,9,1,9/1,244,19730901,19730907,7,Named,1970
19730906,UNNAMED1973249, TD, 18.0N,  86.0W,20,-999,31445,1973,9,6,9/6,249,19730906,19730912,7,Unnamed,1970
19730914,ELLEN1973257, TD, 10.5N,  22.4W,30,-999,31470,1973,9,14,9/14,257,19730914,19730923,10,Named,1970
19730924,UNNAMED1973267, TD, 28.5N,  77.5W,20,-999,31507,1973,9,24,9/24,267,19730924,19730926,3,Unnamed,1970
19731008,FRAN1973281, SD, 30.0N,  65.8W,30,1008,31516,1973,10,8,10/8,281,19731008,19731013,6,Named,1970
19731010,UNNAMED1973283, TD, 24.0N,  70.5W,20,-999,31536,1973,10,10,10/10,283,19731010,19731012,3,Unnamed,1970
19731016,GILDA1973289, TD, 16.3N,  82.0W,30,1008,31545,1973,10,16,10/16,289,19731016,19731030,15,Named,1970
19731117,UNNAMED1973321, TD, 10.0N,  80.0W,20,-999,31601,1973,11,17,11/17,321,19731117,19731118,2,Unnamed,1970
19740622,UNNAMED1974173, TD, 19.0N,  95.0W,20,-999,31607,1974,6,22,6/22,173,19740622,19740626,5,Unnamed,1970
19740624,UNNAMED1974175, SD, 24.0N,  88.0W,30,-999,31624,1974,6,24,6/24,175,19740624,19740626,3,Unnamed,1970
19740630,UNNAMED1974181, TD, 18.0N,  21.0W,-99,-999,31630,1974,6,30,6/30,181,19740630,19740702,73,Unnamed,1970
19740713,UNNAMED1974194, TD, 28.5N,  87.0W,20,-999,31639,1974,7,13,7/13,194,19740713,19740717,5,Unnamed,1970
19740716,UNNAMED1974197, SD, 29.0N,  75.0W,25,-999,31657,1974,7,16,7/16,197,19740716,19740720,5,Unnamed,1970
19740810,UNNAMED1974222, SS, 38.0N,  70.0W,35,1012,31676,1974,8,10,8/10,222,19740810,19740815,6,Unnamed,1970
19740812,ALMA1974224, TD, 10.5N,  43.0W,25,1010,31695,1974,8,12,8/12,224,19740812,19740815,4,Named,1970
19740824,UNNAMED1974236, TD, 24.0N,  85.5W,20,-999,31708,1974,8,24,8/24,236,19740824,19740826,3,Unnamed,1970
19740826,BECKY1974238, TD, 27.0N,  69.0W,25,-999,31717,1974,8,26,8/26,238,19740826,19740902,77,Named,1970
19740829,CARMEN1974241, TD, 16.8N,  55.8W,30,1011,31745,1974,8,29,8/29,241,19740829,19740910,82,Named,1970
19740902,UNNAMED1974245, TD, 10.0N,  19.0W,20,-999,31794,1974,9,2,9/2,245,19740902,19740911,10,Unnamed,1970
19740902,DOLLY1974245, TD, 27.2N,  67.9W,30,-999,31831,1974,9,2,9/2,245,19740902,19740905,4,Named,1970
19740904,ELAINE1974247, TD, 14.7N,  50.5W,25,-999,31843,1974,9,4,9/4,247,19740904,19740914,11,Named,1970
19740914,FIFI1974257, TD, 15.3N,  65.0W,30,-999,31881,1974,9,14,9/14,257,19740914,19740922,9,Named,1970
19740918,UNNAMED1974261, TD, 28.0N,  58.0W,20,-999,31914,1974,9,18,9/18,261,19740918,19740920,3,Unnamed,1970
19740923,UNNAMED1974266, TD, 18.0N,  84.0W,20,-999,31924,1974,9,23,9/23,266,19740923,19740927,5,Unnamed,1970
19740927,GERTRUDE1974270, TD, 10.7N,  45.1W,30,-999,31941,1974,9,27,9/27,270,19740927,19741004,78,Named,1970
19741004,UNNAMED1974277, TD, 21.0N,  75.2W,30,1009,31968,1974,10,4,10/4,277,19741004,19741009,6,Unnamed,1970
19741030,UNNAMED1974303, TD, 23.5N,  59.5W,25,-999,31989,1974,10,30,10/30,303,19741030,19741102,73,Unnamed,1970
19741110,UNNAMED1974314, TD, 21.0N,  69.0W,20,-999,32002,1974,11,10,11/10,314,19741110,19741112,3,Unnamed,1970
19750624,UNNAMED1975175, TD, 32.5N,  52.0W,20,-999,32011,1975,6,24,6/24,175,19750624,19750629,6,Unnamed,1970
19750627,AMY1975178, TD, 27.5N,  79.0W,25,1013,32032,1975,6,27,6/27,178,19750627,19750704,78,Named,1970
19750704,UNNAMED1975185, TD, 30.0N,  73.0W,25,-999,32063,1975,7,4,7/4,185,19750704,19750705,2,Unnamed,1970
19750724,BLANCHE1975205, TD, 26.0N,  68.4W,20,1014,32068,1975,7,24,7/24,205,19750724,19750728,5,Named,1970
19750725,UNNAMED1975206, TD, 21.0N,  92.5W,20,-999,32088,1975,7,25,7/25,206,19750725,19750726,2,Unnamed,1970
19750728,UNNAMED1975209, TD, 29.0N,  86.0W,20,-999,32095,1975,7,28,7/28,209,19750728,19750730,3,Unnamed,1970
19750824,CAROLINE1975236, TD, 22.4N,  69.8W,25,1011,32104,1975,8,24,8/24,236,19750824,19750901,78,Named,1970
19750828,DORIS1975240, SS, 33.3N,  46.3W,35,1005,32137,1975,8,28,8/28,240,19750828,19750904,77,Named,1970
19750903,UNNAMED1975246, TD, 13.5N,  24.0W,20,-999,32166,1975,9,3,9/3,246,19750903,19750906,4,Unnamed,1970
19750903,UNNAMED1975246, TD, 11.5N,  17.5W,20,-999,32190,1975,9,3,9/3,246,19750903,19750906,4,Unnamed,1970
19750906,UNNAMED1975249, TD, 21.5N,  95.0W,20,-999,32203,1975,9,6,9/6,249,19750906,19750907,2,Unnamed,1970
19750911,UNNAMED1975254, TD, 32.0N,  62.0W,20,-999,32209,1975,9,11,9/11,254,19750911,19750914,4,Unnamed,1970
19750913,ELOISE1975256, TD, 17.5N,  54.1W,25,-999,32223,1975,9,13,9/13,256,19750913,19750924,12,Named,1970
19750918,FAYE1975261, TD, 17.5N,  33.5W,25,-999,32270,1975,9,18,9/18,261,19750918,19750929,12,Named,1970
19750922,GLADYS1975265, TD, 10.3N,  34.8W,25,1012,32316,1975,9,22,9/22,265,19750922,19751004,83,Named,1970
19750925,UNNAMED1975268, TD, 19.0N,  84.0W,20,-999,32362,1975,9,25,9/25,268,19750925,19750929,5,Unnamed,1970
19751003,UNNAMED1975276, TD, 28.0N,  33.0W,20,-999,32379,1975,10,3,10/3,276,19751003,19751005,3,Unnamed,1970
19751014,UNNAMED1975287, TD, 21.0N,  92.0W,20,-999,32388,1975,10,14,10/14,287,19751014,19751017,4,Unnamed,1970
19751024,HALLIE1975297, SD, 29.1N,  79.3W,30,1006,32401,1975,10,24,10/24,297,19751024,19751028,5,Named,1970
19751027,UNNAMED1975300, TD, 13.0N,  81.0W,20,-999,32415,1975,10,27,10/27,300,19751027,19751029,3,Unnamed,1970
19751108,UNNAMED1975312, TD, 16.5N,  85.0W,25,-999,32425,1975,11,8,11/8,312,19751108,19751112,5,Unnamed,1970
19751129,UNNAMED1975333, TD, 25.0N,  52.0W,20,-999,32443,1975,11,29,11/29,333,19751129,19751201,73,Unnamed,1970
19751209,UNNAMED1975343, SS, 41.6N,  42.9W,35,997,32452,1975,12,9,12/9,343,19751209,19751213,5,Unnamed,1970
19760521,UNNAMED1976141, SD, 24.0N,  89.0W,20,1010,32469,1976,5,21,5/21,141,19760521,19760525,5,Unnamed,1970
19760607,UNNAMED1976158, TD, 26.8N,  79.0W,20,-999,32487,1976,6,7,6/7,158,19760607,19760609,3,Unnamed,1970
19760611,UNNAMED1976162, TD, 26.5N,  81.0W,20,-999,32497,1976,6,11,6/11,162,19760611,19760612,2,Unnamed,1970
19760720,UNNAMED1976201, TD, 31.0N,  72.0W,20,-999,32503,1976,7,20,7/20,201,19760720,19760722,3,Unnamed,1970
19760723,UNNAMED1976204, TD, 10.5N,  24.0W,20,-999,32512,1976,7,23,7/23,204,19760723,19760724,2,Unnamed,1970
19760728,ANNA1976209, SD, 28.0N,  52.3W,20,1015,32518,1976,7,28,7/28,209,19760728,19760806,79,Named,1970
19760806,BELLE1976218, TD, 26.0N,  72.8W,25,1012,32555,1976,8,6,8/6,218,19760806,19760810,5,Named,1970
19760818,DOTTIE1976230, TD, 26.0N,  84.0W,20,1010,32573,1976,8,18,8/18,230,19760818,19760821,4,Named,1970
19760818,CANDICE1976230, TD, 31.7N,  68.2W,30,1007,32588,1976,8,18,8/18,230,19760818,19760824,7,Named,1970
19760820,EMMY1976232, TD, 14.0N,  48.0W,20,1012,32613,1976,8,20,8/20,232,19760820,19760904,85,Named,1970
19760827,FRANCES1976239, TD, 12.5N,  37.5W,25,1009,32675,1976,8,27,8/27,239,19760827,19760907,81,Named,1970
19760904,UNNAMED1976247, TD, 32.0N,  77.0W,20,-999,32720,1976,9,4,9/4,247,19760904,19760906,3,Unnamed,1970
19760905,UNNAMED1976248, TD, 26.5N,  85.0W,20,-999,32729,1976,9,5,9/5,248,19760905,19760907,3,Unnamed,1970
19760913,UNNAMED1976256, SD, 28.0N,  81.5W,15,1017,32738,1976,9,13,9/13,256,19760913,19760917,5,Unnamed,1970
19760920,UNNAMED1976263, TD, 13.5N,  28.0W,20,-999,32753,1976,9,20,9/20,263,19760920,19760927,8,Unnamed,1970
19760922,UNNAMED1976265, TD, 25.5N,  91.0W,20,-999,32782,1976,9,22,9/22,265,19760922,19760924,3,Unnamed,1970
19760926,GLORIA1976269, TD, 23.0N,  58.0W,20,1009,32792,1976,9,26,9/26,269,19760926,19761005,80,Named,1970
19760926,UNNAMED1976269, TD, 12.0N,  35.0W,20,-999,32827,1976,9,26,9/26,269,19760926,19760928,3,Unnamed,1970
19761003,UNNAMED1976276, TD, 15.0N,  39.0W,20,-999,32836,1976,10,3,10/3,276,19761003,19761012,10,Unnamed,1970
19761012,UNNAMED1976285, TD, 20.0N,  46.0W,20,-999,32873,1976,10,12,10/12,285,19761012,19761015,4,Unnamed,1970
19761022,HOLLY1976295, TD, 19.1N,  55.8W,25,1006,32886,1976,10,22,10/22,295,19761022,19761029,8,Named,1970
19770613,UNNAMED1977164, TD, 25.0N,  94.5W,20,-999,32912,1977,6,13,6/13,164,19770613,19770614,2,Unnamed,1970
19770718,UNNAMED1977199, TD, 25.8N,  86.8W,20,-999,32918,1977,7,18,7/18,199,19770718,19770719,2,Unnamed,1970
19770725,UNNAMED1977206, TD, 25.5N,  84.0W,20,-999,32924,1977,7,25,7/25,206,19770725,19770726,2,Unnamed,1970
19770801,UNNAMED1977213, TD, 11.5N,  17.5W,20,-999,32929,1977,8,1,8/1,213,19770801,19770804,4,Unnamed,1970
19770829,ANITA1977241, TD, 26.9N,  88.4W,20,1012,32942,1977,8,29,8/29,241,19770829,19770903,75,Named,1970
19770903,BABE1977246, SD, 26.8N,  86.3W,25,1007,32962,1977,9,3,9/3,246,19770903,19770909,7,Named,1970
19770905,CLARA1977248, TD, 32.8N,  80.0W,20,1015,32986,1977,9,5,9/5,248,19770905,19770912,8,Named,1970
19770917,UNNAMED1977260, TD, 10.0N,  35.5W,20,-999,33013,1977,9,17,9/17,260,19770917,19770919,3,Unnamed,1970
19770922,UNNAMED1977265, TD, 20.0N,  95.0W,20,-999,33022,1977,9,22,9/22,265,19770922,19770923,2,Unnamed,1970
19770926,DOROTHY1977269, TD, 28.5N,  71.5W,20,1010,33027,1977,9,26,9/26,269,19770926,19770930,5,Named,1970
19771001,UNNAMED1977274, TD, 10.0N,  46.0W,20,-999,33042,1977,10,1,10/1,274,19771001,19771003,3,Unnamed,1970
19771003,UNNAMED1977276, TD, 27.5N,  43.0W,20,-999,33051,1977,10,3,10/3,276,19771003,19771005,3,Unnamed,1970
19771013,EVELYN1977286, TD, 26.9N,  62.9W,30,1010,33060,1977,10,13,10/13,286,19771013,19771016,4,Named,1970
19771016,FRIEDA1977289, TD, 17.3N,  83.2W,25,1011,33070,1977,10,16,10/16,289,19771016,19771019,4,Named,1970
19771024,UNNAMED1977297, TD, 25.5N,  95.5W,20,-999,33080,1977,10,24,10/24,297,19771024,19771025,2,Unnamed,1970
19780118,UNNAMED197818, SD, 22.0N,  44.0W,25,1013,33086,1978,1,18,1/18,18,19780118,19780123,6,Unnamed,1970
19780621,UNNAMED1978172, TD, 25.2N,  86.5W,20,-999,33105,1978,6,21,6/21,172,19780621,19780622,2,Unnamed,1970
19780710,UNNAMED1978191, TD, 15.5N,  27.5W,20,-999,33111,1978,7,10,7/10,191,19780710,19780712,3,Unnamed,1970
19780730,AMELIA1978211, TD, 25.7N,  97.0W,30,1006,33120,1978,7,30,7/30,211,19780730,19780801,72,Named,1970
19780805,BESS1978217, TD, 25.3N,  90.4W,20,1012,33126,1978,8,5,8/5,217,19780805,19780808,4,Named,1970
19780807,CORA1978219, TD, 13.0N,  35.0W,25,1010,33139,1978,8,7,8/7,219,19780807,19780812,6,Named,1970
19780807,UNNAMED1978219, TD, 13.0N,  52.5W,20,-999,33158,1978,8,7,8/7,219,19780807,19780811,5,Unnamed,1970
19780809,UNNAMED1978221, TD, 26.5N,  90.0W,20,-999,33176,1978,8,9,8/9,221,19780809,19780810,2,Unnamed,1970
19780826,DEBRA1978238, TD, 23.4N,  88.4W,25,1010,33182,1978,8,26,8/26,238,19780826,19780829,4,Named,1970
19780830,ELLA1978242, TD, 26.2N,  59.7W,20,1012,33196,1978,8,30,8/30,242,19780830,19780905,76,Named,1970
19780830,UNNAMED1978242, TD, 27.8N,  91.0W,20,-999,33223,1978,8,30,8/30,242,19780830,19780901,72,Unnamed,1970
19780903,UNNAMED1978246, TD, 14.0N,  16.0W,20,-999,33232,1978,9,3,9/3,246,19780903,19780911,9,Unnamed,1970
19780904,FLOSSIE1978247, TD, 12.0N,  39.0W,25,1006,33265,1978,9,4,9/4,247,19780904,19780916,13,Named,1970
19780908,UNNAMED1978251, TD, 23.0N,  94.0W,20,-999,33315,1978,9,8,9/8,251,19780908,19780910,3,Unnamed,1970
19780912,HOPE1978255, SD, 29.8N,  80.0W,25,1012,33325,1978,9,12,9/12,255,19780912,19780921,10,Named,1970
19780913,GRETA1978256, TD, 11.0N,  62.5W,25,-999,33364,1978,9,13,9/13,256,19780913,19780920,8,Named,1970
19780918,UNNAMED1978261, TD, 13.0N,  16.0W,20,-999,33390,1978,9,18,9/18,261,19780918,19780929,12,Unnamed,1970
19780921,UNNAMED1978264, TD, 20.0N,  91.0W,20,-999,33435,1978,9,21,9/21,264,19780921,19780923,3,Unnamed,1970
19781002,IRMA1978275, SD, 31.7N,  31.5W,30,1010,33444,1978,10,2,10/2,275,19781002,19781005,4,Named,1970
19781007,JULIET1978280, TD, 18.0N,  55.6W,25,1011,33458,1978,10,7,10/7,280,19781007,19781011,5,Named,1970
19781013,UNNAMED1978286, TD, 40.5N,  31.0W,20,-999,33474,1978,10,13,10/13,286,19781013,19781017,5,Unnamed,1970
19781026,UNNAMED1978299, TD,  8.0N,  26.0W,20,-999,33492,1978,10,26,10/26,299,19781026,19781029,4,Unnamed,1970
19781028,KENDRA1978301, TD, 23.5N,  72.7W,30,1008,33505,1978,10,28,10/28,301,19781028,19781103,76,Named,1970
19781103,UNNAMED1978307, TD, 30.0N,  75.0W,20,-999,33529,1978,11,3,11/3,307,19781103,19781105,3,Unnamed,1970
19790611,UNNAMED1979162, TD, 17.4N,  81.1W,20,-999,33538,1979,6,11,6/11,162,19790611,19790616,6,Unnamed,1970
19790619,ANA1979170, TD, 10.0N,  45.0W,25,1011,33560,1979,6,19,6/19,170,19790619,19790624,6,Named,1970
19790708,UNNAMED1979189, TD, 20.4N,  70.0W,20,-999,33579,1979,7,8,7/8,189,19790708,19790713,6,Unnamed,1970
19790709,BOB1979190, TD, 22.0N,  96.0W,20,1012,33600,1979,7,9,7/9,190,19790709,19790716,8,Named,1970
19790710,UNNAMED1979191, TD, 30.0N,  79.8W,20,-999,33629,1979,7,10,7/10,191,19790710,19790713,4,Unnamed,1970
19790715,CLAUDETTE1979196, TD, 12.5N,  46.3W,20,1014,33643,1979,7,15,7/15,196,19790715,19790729,15,Named,1970
19790723,UNNAMED1979204, TD, 17.0N,  35.5W,20,-999,33700,1979,7,23,7/23,204,19790723,19790726,4,Unnamed,1970
19790731,UNNAMED1979212, TD, 17.0N,  54.0W,25,-999,33714,1979,7,31,7/31,212,19790731,19790806,76,Unnamed,1970
19790825,DAVID1979237, TD, 11.7N,  36.1W,25,1008,33739,1979,8,25,8/25,237,19790825,19790908,84,Named,1970
19790825,UNNAMED1979237, TD, 18.0N,  94.5W,20,-999,33794,1979,8,25,8/25,237,19790825,19790828,4,Unnamed,1970
19790829,FREDERIC1979241, TD, 11.0N,  25.5W,25,1009,33807,1979,8,29,8/29,241,19790829,19790915,87,Named,1970
19790830,ELENA1979242, TD, 25.5N,  89.1W,25,1008,33875,1979,8,30,8/30,242,19790830,19790902,73,Named,1970
19790901,UNNAMED1979244, TD, 19.9N,  22.0W,20,-999,33888,1979,9,1,9/1,244,19790901,19790906,6,Unnamed,1970
19790904,GLORIA1979247, TD, 15.5N,  21.0W,25,1005,33909,1979,9,4,9/4,247,19790904,19790915,12,Named,1970
19790915,HENRI1979258, TD, 20.3N,  86.8W,25,1003,33953,1979,9,15,9/15,258,19790915,19790924,10,Named,1970
19790916,UNNAMED1979259, TD, 15.6N,  48.5W,20,-999,33992,1979,9,16,9/16,259,19790916,19790921,6,Unnamed,1970
19791012,UNNAMED1979285, TD, 16.9N,  87.3W,20,-999,34013,1979,10,12,10/12,285,19791012,19791020,9,Unnamed,1970
19791023,UNNAMED1979296, SD, 29.0N,  66.0W,25,1007,34046,1979,10,23,10/23,296,19791023,19791025,3,Unnamed,1970
19791024,UNNAMED1979297, TD, 12.0N,  77.0W,20,-999,34055,1979,10,24,10/24,297,19791024,19791029,6,Unnamed,1970
19791107,UNNAMED1979311, TD, 24.5N,  56.1W,20,-999,34076,1979,11,7,11/7,311,19791107,19791110,4,Unnamed,1970
19800717,UNNAMED1980198, TD, 30.5N,  76.5W,20,-999,34087,1980,7,17,7/17,198,19800717,19800721,5,Unnamed,1980
19800717,UNNAMED1980198, TD, 25.0N,  90.0W,20,-999,34104,1980,7,17,7/17,198,19800717,19800721,5,Unnamed,1980
19800722,UNNAMED1980203, TD, 23.2N,  73.5W,20,-999,34121,1980,7,22,7/22,203,19800722,19800726,5,Unnamed,1980
19800731,ALLEN1980212, DB, 11.0N,  30.0W,25,-999,34138,1980,7,31,7/31,212,19800731,19800811,81,Named,1980
19800813,UNNAMED1980225, TD, 15.0N,  21.0W,20,-999,34184,1980,8,13,8/13,225,19800813,19800817,5,Unnamed,1980
19800814,BONNIE1980226, TD, 12.7N,  35.5W,25,1010,34201,1980,8,14,8/14,226,19800814,19800819,6,Named,1980
19800820,CHARLEY1980232, SD, 36.0N,  73.0W,25,1010,34225,1980,8,20,8/20,232,19800820,19800825,6,Named,1980
19800825,UNNAMED1980237, TD, 15.9N,  31.6W,20,-999,34247,1980,8,25,8/25,237,19800825,19800829,5,Unnamed,1980
19800901,GEORGES1980244, TD, 15.6N,  38.0W,30,1010,34264,1980,9,1,9/1,244,19800901,19800908,8,Named,1980
19800904,EARL1980247, TD, 17.7N,  24.0W,25,1008,34296,1980,9,4,9/4,247,19800904,19800911,8,Named,1980
19800904,DANIELLE1980247, TD, 28.3N,  90.6W,25,1010,34323,1980,9,4,9/4,247,19800904,19800907,4,Named,1980
19800906,FRANCES1980249, TD, 12.5N,  19.0W,25,1010,34335,1980,9,6,9/6,249,19800906,19800921,16,Named,1980
19800920,HERMINE1980263, TD, 14.6N,  77.2W,25,1008,34396,1980,9,20,9/20,263,19800920,19800926,7,Named,1980
19801001,IVAN1980274, EX, 33.6N,  20.0W,25,1010,34419,1980,10,1,10/1,274,19801001,19801012,12,Named,1980
19801016,UNNAMED1980289, TD, 16.2N,  85.2W,20,-999,34464,1980,10,16,10/16,289,19801016,19801018,3,Unnamed,1980
19801107,JEANNE1980311, DB, 13.6N,  82.6W,20,1008,34473,1980,11,7,11/7,311,19801107,19801116,10,Named,1980
19801112,UNNAMED1980316, TD, 13.0N,  80.0W,20,-999,34508,1980,11,12,11/12,316,19801112,19801118,7,Unnamed,1980
19801125,KARL1980329, SS, 36.0N,  46.0W,50,988,34533,1980,11,25,11/25,329,19801125,19801128,4,Named,1980
19810406,UNNAMED198196, TD, 21.0N,  61.5W,25,-999,34546,1981,4,6,4/6,96,19810406,19810407,2,Unnamed,1980
19810419,UNNAMED1981109, TD, 11.0N,  79.0W,20,-999,34551,1981,4,19,4/19,109,19810419,19810421,3,Unnamed,1980
19810506,ARLENE1981126, TD, 18.4N,  83.6W,30,1006,34561,1981,5,6,5/6,126,19810506,19810509,4,Named,1980
19810603,UNNAMED1981154, TD, 19.4N,  94.3W,20,-999,34572,1981,6,3,6/3,154,19810603,19810605,3,Unnamed,1980
19810617,UNNAMED1981168, TD, 19.5N,  91.6W,20,-999,34583,1981,6,17,6/17,168,19810617,19810619,3,Unnamed,1980
19810629,BRET1981180, SS, 36.0N,  65.0W,35,1012,34590,1981,6,29,6/29,180,19810629,19810701,73,Named,1980
19810702,UNNAMED1981183, TD, 24.0N,  79.0W,20,-999,34599,1981,7,2,7/2,183,19810702,19810704,3,Unnamed,1980
19810725,UNNAMED1981206, TD, 23.3N,  91.8W,20,-999,34607,1981,7,25,7/25,206,19810725,19810726,2,Unnamed,1980
19810802,CINDY1981214, SD, 36.1N,  67.8W,30,1010,34614,1981,8,2,8/2,214,19810802,19810805,4,Named,1980
19810807,DENNIS1981219, TD, 10.5N,  25.7W,30,1009,34626,1981,8,7,8/7,219,19810807,19810822,16,Named,1980
19810817,UNNAMED1981229, TD, 12.8N,  33.0W,20,-999,34686,1981,8,17,8/17,229,19810817,19810821,5,Unnamed,1980
19810826,UNNAMED1981238, TD, 20.7N,  92.6W,20,-999,34705,1981,8,26,8/26,238,19810826,19810829,4,Unnamed,1980
19810831,EMILY1981243, SD, 29.8N,  72.7W,30,1008,34717,1981,8,31,8/31,243,19810831,19810912,82,Named,1980
19810903,FLOYD1981246, TD, 16.2N,  60.3W,20,1010,34764,1981,9,3,9/3,246,19810903,19810912,10,Named,1980
19810907,GERT1981250, TD, 14.8N,  54.0W,25,1013,34801,1981,9,7,9/7,250,19810907,19810915,9,Named,1980
19810911,HARVEY1981254, TD, 14.0N,  49.0W,25,1009,34837,1981,9,11,9/11,254,19810911,19810920,10,Named,1980
19810912,UNNAMED1981255, TD, 11.8N,  73.8W,20,-999,34871,1981,9,12,9/12,255,19810912,19810914,3,Unnamed,1980
19810921,IRENE1981264, TD, 13.5N,  32.5W,25,1015,34882,1981,9,21,9/21,264,19810921,19811003,83,Named,1980
19810926,UNNAMED1981269, TD,  8.0N,  38.0W,20,-999,34930,1981,9,26,9/26,269,19810926,19811004,79,Unnamed,1980
19811029,JOSE1981302, TD, 25.0N,  47.5W,25,1010,34966,1981,10,29,10/29,302,19811029,19811102,74,Named,1980
19811103,KATRINA1981307, TD, 16.9N,  81.2W,25,1005,34981,1981,11,3,11/3,307,19811103,19811107,5,Named,1980
19811112,UNNAMED1981316, SS, 31.0N,  74.0W,45,1004,35001,1981,11,12,11/12,316,19811112,19811117,6,Unnamed,1980
19820602,ALBERTO1982153, TD, 21.7N,  87.1W,20,1005,35021,1982,6,2,6/2,153,19820602,19820606,5,Named,1980
19820618,UNNAMED1982169, SD, 25.8N,  86.4W,25,1004,35038,1982,6,18,6/18,169,19820618,19820620,3,Unnamed,1980
19820828,BERYL1982240, TD, 13.7N,  22.2W,30,1008,35050,1982,8,28,8/28,240,19820828,19820906,79,Named,1980
19820906,UNNAMED1982249, TD, 16.8N,  53.0W,20,-999,35087,1982,9,6,9/6,249,19820906,19820909,4,Unnamed,1980
19820909,CHRIS1982252, SD, 26.2N,  91.0W,25,1010,35102,1982,9,9,9/9,252,19820909,19820912,4,Named,1980
19820913,DEBBY1982256, TD, 19.8N,  69.5W,30,1010,35118,1982,9,13,9/13,256,19820913,19820920,8,Named,1980
19820924,UNNAMED1982267, TD, 25.3N,  71.5W,20,-999,35148,1982,9,24,9/24,267,19820924,19820927,4,Unnamed,1980
19820930,ERNESTO1982273, TD, 24.8N,  65.4W,30,1006,35163,1982,9,30,9/30,273,19820930,19821003,74,Named,1980
19830723,UNNAMED1983204, TD, 10.0N,  38.0W,20,-999,35174,1983,7,23,7/23,204,19830723,19830728,6,Unnamed,1980
19830727,UNNAMED1983208, TD, 12.0N,  27.0W,25,-999,35196,1983,7,27,7/27,208,19830727,19830802,76,Unnamed,1980
19830815,ALICIA1983227, TD, 27.3N,  90.5W,30,1009,35221,1983,8,15,8/15,227,19830815,19830821,7,Named,1980
19830823,BARRY1983235, TD, 26.0N,  76.0W,25,1012,35246,1983,8,23,8/23,235,19830823,19830829,7,Named,1980
19830910,CHANTAL1983253, TD, 30.2N,  64.4W,25,1010,35272,1983,9,10,9/10,253,19830910,19830915,6,Named,1980
19830926,DEAN1983269, SS, 28.0N,  73.0W,35,1010,35292,1983,9,26,9/26,269,19830926,19830930,5,Named,1980
19840611,UNNAMED1984162, TD, 28.0N,  75.5W,20,-999,35309,1984,6,11,6/11,162,19840611,19840614,4,Unnamed,1980
19840618,UNNAMED1984169, TD, 20.5N,  94.0W,20,-999,35320,1984,6,18,6/18,169,19840618,19840620,3,Unnamed,1980
19840724,UNNAMED1984205, TD, 11.8N,  47.8W,25,-999,35328,1984,7,24,7/24,205,19840724,19840726,3,Unnamed,1980
19840806,UNNAMED1984218, TD, 37.0N,  68.2W,20,-999,35339,1984,8,6,8/6,218,19840806,19840808,3,Unnamed,1980
19840818,UNNAMED1984230, SD, 33.0N,  65.0W,25,1005,35349,1984,8,18,8/18,230,19840818,19840821,4,Unnamed,1980
19840828,ARTHUR1984240, TD, 10.5N,  51.0W,25,1010,35363,1984,8,28,8/28,240,19840828,19840905,78,Named,1980
19840830,BERTHA1984242, TD, 13.1N,  41.0W,25,1009,35396,1984,8,30,8/30,242,19840830,19840904,75,Named,1980
19840831,CESAR1984243, SD, 36.6N,  66.9W,25,1008,35418,1984,8,31,8/31,243,19840831,19840902,72,Named,1980
19840906,UNNAMED1984249, TD, 21.0N,  96.0W,20,-999,35430,1984,9,6,9/6,249,19840906,19840908,3,Unnamed,1980
19840908,DIANA1984251, TS, 28.5N,  77.4W,35,1008,35438,1984,9,8,9/8,251,19840908,19840916,9,Named,1980
19840914,EDOUARD1984257, TD, 20.3N,  96.1W,30,1000,35471,1984,9,14,9/14,257,19840914,19840915,2,Named,1980
19840915,FRAN1984258, TD, 13.7N,  21.3W,25,1010,35478,1984,9,15,9/15,258,19840915,19840920,6,Named,1980
19840916,GUSTAV1984259, TD, 28.6N,  65.5W,30,1009,35499,1984,9,16,9/16,259,19840916,19840919,4,Named,1980
19840923,HORTENSE1984266, SD, 31.3N,  58.3W,30,1009,35510,1984,9,23,9/23,266,19840923,19841002,80,Named,1980
19840925,ISIDORE1984268, TD, 23.4N,  73.0W,30,1003,35550,1984,9,25,9/25,268,19840925,19841001,77,Named,1980
19841007,JOSEPHINE1984280, SD, 24.1N,  68.9W,25,1010,35575,1984,10,7,10/7,280,19841007,19841021,15,Named,1980
19841025,UNNAMED1984298, TD, 26.2N,  71.4W,20,-999,35631,1984,10,25,10/25,298,19841025,19841028,4,Unnamed,1980
19841105,KLAUS1984309, TD, 14.7N,  68.8W,15,1004,35643,1984,11,5,11/5,309,19841105,19841113,9,Named,1980
19841123,UNNAMED1984327, TD, 26.5N,  79.5W,20,-999,35676,1984,11,23,11/23,327,19841123,19841128,6,Unnamed,1980
19841212,LILI1984346, SS, 34.5N,  60.5W,50,995,35696,1984,12,12,12/12,346,19841212,19841224,13,Named,1980
